time,lat,long,mag,nst,net,id
50220,35.3521667,-117.8083333,1.38,44,ci,ci41178328
50210,-55.9644,-27.8848,4.7,82,us,us6000qiqu
50200,60.0924,-153.2221,2.5,,ak,ak02579kjfn4
50190,36.4266,26.7226,4.3,64,us,us6000qiqq
50180,34.2115,-117.4125,1.11,49,ci,ci41178304
50170,31.673,-104.186,1.9,36,tx,tx2025lcbi
50160,61.0967,-150.9131,1.4,,ak,ak02579jyxta
50150,31.708,-104.371,1.9,22,tx,tx2025lcag
50140,36.024666666667,-120.58683333333,1.16,29,nc,nc75192331
50130,34.1748333,-118.0591667,1.68,67,ci,ci41178280
50120,31.695,-104.373,2.4,40,tx,tx2025lbzq
50110,35.8711,135.5552,4.1,128,us,us6000qiqh
50100,60.0422,-151.5956,1.5,,ak,ak02579ji66g
50090,58.278333333333,-154.99183333333,1.13,6,av,av93630926
50080,69.5213,-144.2299,1.9,,ak,ak02579j9udt
50070,-21.0602,-68.9401,4.7,95,us,us6000qiqd
50060,47.921833333333,-121.65,1.42,17,uw,uw62124791
50050,51.504333333333,-178.99383333333,1.52,6,av,av93630891
50040,0.8122,-27.9229,4.7,141,us,us6000qiqc
50030,-29.2943,-178.937,4.9,197,us,us6000qiq5
50020,31.677,-104.201,1.7,38,tx,tx2025lbww
50010,38.9305,-123.7295,1.57,17,nc,nc75192281
50000,38.829498291016,-122.81433105469,1.54,30,nc,nc75192276
49990,40.2579,24.1655,5.3,95,us,us6000qiq1
49980,35.3301667,-117.8075,2.38,55,ci,ci41178024
49970,35.99133333,-97.95583333,1.32,36,ok,ok2025lbuk
49960,35.757,-117.5811667,1.85,42,ci,ci41178016
49950,34.1613333,-117.0311667,1.74,94,ci,ci41178000
49940,32.106,-102.137,1.3,19,tx,tx2025lbuv
49930,62.2177,-147.991,1.8,,ak,ak02579i304i
49920,38.833000183105,-122.79983520508,1.29,26,nc,nc75192251
49910,38.83716583252,-122.7825012207,1,18,nc,nc75192231
49900,31.671,-104.394,1.9,33,tx,tx2025lbtw
49890,48.807833333333,-119.52833333333,1.1,6,uw,uw62124751
49880,31.676,-104.384,1.9,25,tx,tx2025lbsy
49870,31.669,-104.39,1.6,21,tx,tx2025lbsx
49860,31.676,-104.385,1.5,25,tx,tx2025lbsw
49850,-57.2471,-66.701,5.5,56,us,us6000qipm
49840,31.675,-104.388,3.3,39,tx,tx2025lbso
49830,19.130666666667,-155.65066666667,1.82,20,hv,hv74690942
49820,31.669,-104.401,1.6,11,tx,tx2025lbrx
49810,51.949,-175.4284,1.8,,ak,ak02579h4a0j
49800,32.105,-101.92,1.2,23,tx,tx2025lbru
49790,54.3212,-162.3561,2.4,,ak,ak02579h3sqt
49780,32.057,-103.744,1.5,25,tx,tx2025lbrt
49770,36.457,-120.44616666667,1.81,53,nc,nc75192216
49760,44.3295,-115.0342,2.9,46,us,us6000qipf
49750,60.1983,-150.848,2.1,,ak,ak02579gzj60
49740,37.525166666667,-113.89066666667,1.24,12,uu,uu80109906
49730,48.790166666667,-121.93633333333,1.41,7,uw,uw62124736
49720,63.1352,-151.4145,1.7,,ak,ak02579glsy8
49710,54.5067,-163.3095,2.1,,ak,ak02579glmbc
49700,36.0155,-97.92166667,1.6,70,ok,ok2025lbpf
49690,36.0743333,-117.8755,1.14,26,ci,ci41177952
49680,33.5191667,-116.7483333,1.54,82,ci,ci41177944
49670,44.346166666667,-115.02666666667,2.05,15,mb,mb90094418
49660,19.5691,-65.2761,3.7,17,pr,pr2025158001
49650,60.3218,-143.2723,1.6,,ak,ak02579gehyd
49640,33.5186667,-116.7496667,1.78,94,ci,ci41177936
49630,20.348666666667,-155.9945,2.8,59,hv,hv74690857
49620,53.1379,-163.0758,2.6,,ak,ak02579g9ypg
49610,44.345666666667,-115.01633333333,2.28,18,mb,mb90094413
49600,31.623,-104.007,1.5,36,tx,tx2025lboh
49590,54.5649,-161.8355,2,,ak,ak02579fwpo2
49580,31.649,-104.449,1.5,15,tx,tx2025lboa
49570,51.4085,-176.4555,1.7,,ak,ak02579fvfcd
49560,25.3201,123.9762,4.3,35,us,us6000qip1
49550,33.5258333,-116.737,1,54,ci,ci41177880
49540,35.7516667,-117.5761667,1.68,37,ci,ci41177872
49530,54.7415,-163.40733333333,1.47,7,av,av93043959
49520,37.524166666667,-121.89016666667,1.24,31,nc,nc75192186
49510,62.0933,-150.9328,1.4,,ak,ak02579ffmtm
49500,19.125666666667,-66.131833333333,3.09,12,pr,pr71485013
49490,35.747166666667,-121.57966666667,2.24,62,nc,nc75192181
49480,44.351,-115.0159,2.6,29,us,us6000qinj
49470,-3.4796,135.3245,4.3,22,us,us6000qinl
49460,51.3855,-178.1016,1.6,,ak,ak02579fbvvz
49450,31.679,-104.19,1.7,35,tx,tx2025lbmb
49440,44.3457,-115.019,2.6,28,us,us6000qinf
49430,53.8475,-166.47116666667,1.31,16,av,av93630671
49420,-14.9201,66.8061,5.5,103,us,us6000qinr
49410,35.3206667,-117.8056667,1.54,35,ci,ci41177848
49400,31.657,-104.432,2.2,31,tx,tx2025lbls
49390,38.816501617432,-122.82083129883,1.07,18,nc,nc75192171
49380,34.6366667,-119.0115,1.29,36,ci,ci41177840
49370,61.6089,-146.3539,3,,ak,ak02579f5cc3
49360,44.3445,-115.0169,2.6,21,us,us6000qin3
49350,51.4459,179.6071,1.8,,ak,ak02579eq0lg
49340,45.856333333333,-120.16216666667,1.53,14,uw,uw62124681
49330,31.67,-104.195,1.9,12,tx,tx2025lbjx
49320,60.2825,-152.4375,1.5,,ak,ak02579enjgp
49310,36.0585,-120.21516666667,1.02,24,nc,nc75192156
49300,33.9648333,-116.8176667,2.01,99,ci,ci41177792
49290,31.676,-104.199,1.5,33,tx,tx2025lbji
49280,37.460166666667,-118.81866666667,1.56,26,nc,nc75192136
49270,31.671,-104.201,1.4,36,tx,tx2025lbit
49260,62.4886,-151.9691,1.7,,ak,ak02579ehiph
49250,19.1175,-66.120333333333,3.32,18,pr,pr71485008
49240,31.67,-104.196,2.7,33,tx,tx2025lbir
49230,19.075833333333,-66.113166666667,3.18,15,pr,pr71484998
49220,31.645,-104.451,1.7,25,tx,tx2025lbih
49210,35.733166666667,-120.30233333333,1.09,26,nc,nc75192131
49200,31.652,-104.458,1.6,12,tx,tx2025lbig
49190,53.3007,-165.2584,1.9,,ak,ak02579e4v0n
49180,41.2743,142.4175,4.5,75,us,us6000qimm
49170,56.4217,-153.9417,2.4,,ak,ak02579e47wk
49160,31.652,-104.432,3.3,37,tx,tx2025lbia
49150,19.264333724976,-155.36050415039,1.84,48,hv,hv74690627
49140,19.0933,-66.1238,3.93,23,pr,pr2025158000
49130,52.2676,-175.7203,2,,ak,ak02579dzgdp
49120,33.9465,-116.7498333,1.01,51,ci,ci41177744
49110,65.5669,-165.1156,1.8,,ak,ak02579dkvae
49100,17.950666666667,-66.941666666667,1.86,5,pr,pr71484983
49090,33.345,-116.8703333,1.44,75,ci,ci41177736
49080,-7.0316,155.7367,4.8,68,us,us6000qimd
49070,61.5128,-150.5154,2.2,,ak,ak02579djocu
49060,53.1312,-167.1034,2.3,,ak,ak02579dj76d
49050,-14.8737,66.5444,4.8,35,us,us6000qime
49040,41.891166666667,-119.59416666667,1.65,7,uw,uw62124651
49030,44.323666666667,-114.9955,1.51,11,mb,mb90094343
49020,8.7421,-83.3479,4.8,66,us,us6000qim8
49010,35.039,-97.82183333,0.98,41,ok,ok2025lbdy
49000,51.6019,-171.8916,4.3,52,us,us6000qim5
48990,41.0184,75.3421,5,68,us,us6000qim1
48980,18.012,-66.755833333333,2.42,9,pr,pr71484973
48970,31.652,-104.447,2.4,18,tx,tx2025lbco
48960,30.985,-104.181,1.7,6,tx,tx2025lbcj
48950,61.4464,-146.6406,1.4,,ak,ak02579cp69y
48940,59.9966,-152.8685,1.8,,ak,ak02579cg7x3
48930,-5.5634,147.338,5,94,us,us6000qilr
48920,63.4663,-153.1913,1.6,,ak,ak02579cdcz5
48910,62.5412,-149.5029,1.4,,ak,ak02579ccbqd
48900,62.5579,-149.5367,2.8,,ak,ak02579cbn18
48890,53.9554,108.6211,4.2,29,us,us6000qilq
48880,-42.6132,-74.0039,4.8,42,us,us6000qiln
48870,31.653,-104.45,1.7,22,tx,tx2025lbbi
48860,38.811164855957,-122.79616546631,1.31,25,nc,nc75192096
48850,31.673,-104.184,1.9,36,tx,tx2025lbbg
48840,51.726833333333,-177.44016666667,1.48,14,av,av93630426
48830,62.7854,-152.5363,1.6,,ak,ak02579c8x0d
48820,51.747166666667,-177.44716666667,0.97,8,av,av93043924
48810,60.6157,-146.7437,1.7,,ak,ak02579c81hu
48800,61.3495,-150.0043,1.9,,ak,ak02579c7l1t
48790,34.0136667,-116.2816667,1.3,54,ci,ci41177704
48780,28.9,-98.995,2.6,28,tx,tx2025lbax
48770,31.674,-104.192,1.6,24,tx,tx2025lbaw
48760,52.2839,-171.4861,3.4,,ak,ak02579c5yvl
48750,13.1325,-81.2168,5.1,78,us,us6000qilg
48740,38.82799911499,-122.82333374023,1.02,16,nc,nc75192091
48730,37.9635,-122.02283333333,1.79,56,nc,nc75192086
48720,34.1341667,-117.7725,1.17,42,ci,ci41177688
48710,56.2733,-159.5125,2.2,,ak,ak02579c3z8v
48700,17.947,-66.883166666667,2.27,6,pr,pr71484963
48690,36.481666666667,-89.540333333333,2.02,29,nm,nm60607686
48680,58.9626,-156.1759,1.6,,ak,ak02579bqfn0
48670,39.086166666667,-110.49366666667,1.25,12,uu,uu80109901
48660,31.623,-104.449,1.2,13,tx,tx2025lazl
48650,31.511,-104.46,1.6,9,tx,tx2025lazj
48640,33.848,-116.9123333,1.59,73,ci,ci41177680
48630,58.9435,-156.2094,1.8,,ak,ak02579bnuyo
48620,61.7127,-150.02,2.1,,ak,ak02579bl5lw
48610,60.7052,-151.2324,1.4,,ak,ak02579birsn
48600,35.7885,-118.4718333,1.28,21,ci,ci41177664
48590,38.834999084473,-122.80666351318,1.7,30,nc,nc75192066
48580,32.396,-102.13,1.1,13,tx,tx2025laxl
48570,33.5245,-116.7443333,1.06,52,ci,ci41177656
48560,31.671,-104.197,2.5,37,tx,tx2025laxc
48550,31.676,-104.205,1.8,22,tx,tx2025laxb
48540,33.8696667,-116.2786667,1.39,52,ci,ci41177640
48530,31.939,-103.372,1.7,7,tx,tx2025lawg
48520,45.885666666667,-122.66966666667,1.04,10,uw,uw62124531
48510,38.826999664307,-122.82316589356,1.02,14,nc,nc75192056
48500,38.830333709717,-122.811668396,1.04,20,nc,nc75192051
48490,17.967,-66.325,2,12,pr,pr71484953
48480,-14.9073,66.8702,4.5,33,us,us6000qil2
48470,53.816666666667,-166.47466666667,1.17,15,av,av93630276
48460,31.678,-104.345,2.4,40,tx,tx2025lavf
48450,47.723333333333,-120.335,2.71,17,uw,uw62124506
48440,65.4371,-148.2143,2,,ak,ak0257816m7r
48430,33.5235,-116.7456667,1.18,47,ci,ci41177472
48420,35.88416667,-97.92783333,1.26,42,ok,ok2025laty
48410,63.2118,-150.43,1.6,,ak,ak025780std0
48400,54.4852,-161.636,1.8,,ak,ak025780r5ni
48390,37.257333333333,-121.6375,1.36,41,nc,nc75192016
48380,35.329,-117.8103333,1.23,33,ci,ci41177440
48370,38.1574,-117.9369,1.6,13,nn,nn00898620
48360,31.673,-104.181,2.4,49,tx,tx2025latr
48350,31.673,-104.193,1.7,24,tx,tx2025latn
48340,31.67,-104.195,1.5,25,tx,tx2025late
48330,31.666,-104.195,2.6,38,tx,tx2025lasy
48320,38.82799911499,-122.82233428955,1.08,21,nc,nc75192001
48310,31.671,-104.191,1.8,35,tx,tx2025lasr
48300,44.3573,-115.1001,3,59,us,us6000qikl
48290,54.6965,-159.3166,2.6,,ak,ak025780hrpe
48280,31.668,-104.187,1.7,8,tx,tx2025lasj
48270,33.6695,-117.3666667,1.1,35,ci,ci41177424
48260,31.671,-104.188,2.5,24,tx,tx2025lasd
48250,31.668,-104.188,2.4,31,tx,tx2025lasc
48240,31.672,-104.189,1.6,28,tx,tx2025larr
48230,18.5156,145.2287,4.9,73,us,us6000qik3
48220,44.339,-115.009,3.2,59,us,us6000qik2
48210,31.673,-104.191,1.7,29,tx,tx2025lara
48200,28.467,-98.078,1.6,6,tx,tx2025laqz
48190,61.0222,-150.2671,2.1,,ak,ak02577zyn2l
48180,31.667,-104.185,2,12,tx,tx2025laqr
48170,31.67,-104.189,3,37,tx,tx2025laqp
48160,38.814498901367,-122.81816864014,1.07,23,nc,nc75191981
48150,31.704,-104.172,1.8,23,tx,tx2025laqg
48140,61.7309,-151.4952,1.8,,ak,ak02577zlbbt
48130,63.1753,-150.5955,1.5,,ak,ak02577zkrw1
48120,35.91166667,-95.15866667,1.32,36,ok,ok2025lapk
48110,42.2575,144.3547,4.2,67,us,us6000qijq
48100,38.829666137695,-122.8125,1.41,27,nc,nc75191966
48090,51.3781,-177.0863,2.5,,ak,ak02577zff8p
48080,39.430666666667,-123.31266666667,1.3,23,nc,nc75191961
48070,67.7201,-157.1165,1.8,,ak,ak02577zcdzl
48060,58.6248,-154.2566,1.5,,ak,ak02577zbivi
48050,54.7392,-163.4348,1.9,,ak,ak02577zanmy
48040,46.597333333333,-122.49833333333,1.12,15,uw,uw62124351
48030,44.332,-115.1093,3.9,55,us,us6000qiix
48020,33.4733333,-116.4911667,1.34,50,ci,ci41177344
48010,34.1513333,-117.3608333,1.64,73,ci,ci41177320
48000,38.742332458496,-122.71949768066,1.82,31,nc,nc75191941
47990,44.3289,-115.044,3,76,us,us6000qiip
47980,33.6991667,-117.0223333,1.03,20,ci,ci41177304
47970,31.702,-104.173,1.8,19,tx,tx2025lane
47960,-22.0057,-178.0237,5.9,215,us,us6000qiig
47950,36.6295,68.0963,4.3,69,us,us6000qiif
47940,19.06,-66.481833333333,2.85,10,pr,pr71484933
47930,51.4616,-176.354,1.7,,ak,ak02577yqnpg
47920,-4.3755,139.4549,4.2,17,us,us6000qii9
47910,51.1675,-178.3075,1.8,,ak,ak02577yftcy
47900,60.7989,-151.6924,1.5,,ak,ak02577yeam7
47890,37.921166666667,-121.95516666667,1.15,10,nc,nc75191921
47880,59.2556,-150.1,2,,ak,ak02577ye1p0
47870,19.0095,-155.41533333333,2.24,51,hv,hv74690057
47860,19.05633354187,-155.44099426269,2.05,11,hv,hv74690052
47850,66.3387,-157.3001,1.7,,ak,ak02577ybokb
47840,32.385,-102.144,1,7,tx,tx2025lalh
47830,46.5155,-122.4395,1.2,22,uw,uw62124321
47820,59.5676,-150.6719,2.7,,ak,ak02577y8r62
47810,44.6775,-110.00416666667,1.69,10,uu,uu80109876
47800,53.6215,-164.9626,1.9,,ak,ak02577y75pi
47790,38.554333333333,-122.66033333333,1.1,9,nc,nc75191896
47780,37.286666666667,-119.64366666667,2.03,10,nc,nc75191886
47770,60.0946,-152.8136,1.6,,ak,ak02577y3qto
47760,-18.848,65.4299,4.6,69,us,us6000qihn
47750,51.4519,-175.852,1.6,,ak,ak02577xridd
47740,60.3733,-149.0951,2.7,,ak,ak02577xqw4k
47730,35.3356667,-117.8116667,1.42,39,ci,ci41177208
47720,62.7487,-148.936,1.8,,ak,ak02577xnr6q
47710,34.30016667,-96.35216667,1.73,22,ok,ok2025lajb
47700,44.12183380127,-120.57116699219,1.7623612880707,8,uw,uw62124296
47690,35.3321667,-117.8073333,1.37,37,ci,ci41177184
47680,32.362,-102.087,1,10,tx,tx2025lais
47670,44.3454,-115.0634,2.3,30,us,us6000qigg
47660,31.701,-104.172,2,21,tx,tx2025laiq
47650,-26.6404,-70.4136,6.4,317,us,us6000qigd
47640,33.8505,-117.4898333,1.96,40,ci,ci41177176
47630,35.3306667,-117.8091667,1.02,32,ci,ci41177168
47620,58.8834,-154.4188,1.7,,ak,ak02577x8x56
47610,-4.9291,151.6792,4.7,89,us,us6000qig9
47600,53.9789,-159.5132,2.6,,ak,ak02577x6u0s
47590,37.462,-118.81033333333,1.4,26,nc,nc75191861
47580,56.3306,-157.3497,1.7,,ak,ak02577x48p1
47570,53.5054,-165.3309,1.5,,ak,ak02577x3t31
47560,51.4953,-177.7967,1.9,,ak,ak02577wz8y5
47550,35.978,-95.91466667,1.09,34,ok,ok2025lago
47540,34.1108333,-117.3205,1.77,89,ci,ci41177120
47530,51.3609,-178.5068,1.9,,ak,ak02577wnpfr
47520,38.4766,-116.5004,2.1,13,nn,nn00898587
47510,51.3388,179.9152,1.6,,ak,ak02577wls8q
47500,18.987833333333,-155.4205,2.76,56,hv,hv74689887
47490,34.2033333,-117.5453333,1.32,43,ci,ci41177088
47480,33.316,-116.4021667,1.71,79,ci,ci41177072
47470,45.686166666667,-111.91716666667,1.29,16,mb,mb90094113
47460,62.9438,-151.0055,1.7,,ak,ak02577wi6ml
47450,44.331833333333,-115.007,2.14,16,mb,mb90094083
47440,51.2808,-177.6397,2.3,,ak,ak02577wc5su
47430,59.9347,-153.3092,1.8,,ak,ak02577wc3rn
47420,33.6793333,-116.7281667,1.84,77,ci,ci41176992
47410,31.942,-103.376,1.8,10,tx,tx2025laec
47400,60.1667,-153.0277,1.8,,ak,ak02577w165k
47390,44.352,-115.01566666667,3.31,48,mb,mb90094063
47380,17.882666666667,-66.868166666667,2.38,6,pr,pr71484918
47370,36.5045,-89.561333333333,1.25,11,nm,nm60607626
47360,32.875,-115.4896667,1.19,12,ci,ci37729612
47350,33.3788333,-116.8691667,0.98,30,ci,ci41176944
47340,17.963833333333,-66.847,2.15,6,pr,pr71484913
47330,59.596,-152.752,1.8,,ak,ak02577vqnp3
47320,33.9803333,-116.373,1.1,47,ci,ci41176936
47310,17.976,-66.743,2.42,8,pr,pr71484903
47300,59.8166,-152.9149,1.6,,ak,ak02577vey40
47290,37.820333333333,-122.2135,1.91,61,nc,nc75191826
47280,40.215833333333,-121.176,1.77,16,nc,nc75191816
47270,17.980666666667,-66.8365,1.87,4,pr,pr71484898
47260,66.3372,-157.2542,1.7,,ak,ak02577vbnhx
47250,18.6531,-68.8791,4.07,21,pr,pr2025157001
47240,38.816333770752,-122.81449890137,1.08,20,nc,nc75191806
47230,31.939,-103.378,1.9,13,tx,tx2025laau
47220,35.3346667,-117.8098333,1.09,34,ci,ci41176920
47210,54.0235,-163.5583,1.9,,ak,ak02577v5ojg
47200,35.3355,-117.8111667,1.53,44,ci,ci41176912
47190,19.411833333333,-155.6355,1.81,42,hv,hv74689737
47180,60.0499,-153.2977,2,,ak,ak02577uu9ks
47170,51.7234,178.5744,2.3,,ak,ak02577utw9d
47160,4.2693,128.4661,4.7,55,us,us6000qie5
47150,-24.1803,-179.8504,4.6,42,us,us6000qie4
47140,51.821,-172.6935,2.1,,ak,ak02577uq1ir
47130,69.5768,-145.0825,2.3,,ak,ak02577umnfj
47120,56.9002,-156.6637,1.8,,ak,ak02577ujuhu
47110,19.258832931519,-155.40950012207,1.83,55,hv,hv74689627
47100,31.652,-104.439,1.7,23,tx,tx2025kzxp
47090,39.356166666667,-111.92666666667,1.08,11,uu,uu80109861
47080,44.346833333333,-115.01033333333,1.99,18,mb,mb90094028
47070,44.3369,-115.0157,2.6,29,us,us6000qidz
47060,40.3655,-124.93533333333,2.71,100,nc,nc75191766
47050,53.4839,-165.1662,1.5,,ak,ak02577u1n6l
47040,19.0005,-155.42283333333,3.93,56,hv,hv74689562
47030,47.921833333333,-121.66233333333,0.97,11,uw,uw62124191
47020,38.793998718262,-122.72616577148,0.95,11,nc,nc75191756
47010,48.427,-122.38833333333,1.35,27,uw,uw62124181
47000,47.3278,151.0959,4.2,101,us,us6000qidu
46990,50.5874,-174.8175,1.9,,ak,ak02577tgzyn
46980,32.41,-102.03,2,55,tx,tx2025kzvb
46970,54.5238,-163.3653,1.8,,ak,ak02577tfsma
46960,55.1022,-159.3173,2,,ak,ak02577tfqe3
46950,54.6154,-161.7006,1.4,,ak,ak02577tf27j
46940,19.865833333333,-155.91533333333,2.65,54,hv,hv74689482
46930,44.754666666667,-111.11066666667,1.3,13,uu,uu80003638
46920,44.759,-111.116,2.15,21,uu,uu80109856
46910,35.5365,-96.752,1.23,23,ok,ok2025kztv
46900,36.314,-114.7922,1,5,nn,nn00898578
46890,38.821166992188,-122.80433654785,1.08,22,nc,nc75191716
46880,50.4828,-173.3199,3.4,,ak,ak02577sxzig
46870,44.3305,-115.00016666667,1.84,15,mb,mb90094008
46860,51.7231,-176.0245,1.8,,ak,ak02577svssm
46850,56.6263,-156.487,2.1,,ak,ak02577svfpb
46840,35.1857,23.2879,4.3,55,us,us6000qidl
46830,31.68,-104.18,1.8,36,tx,tx2025kzst
46820,14.9407,-61.4107,4.5,99,us,us6000qidh
46810,39.006833333333,-111.40116666667,1.1,8,uu,uu80109851
46800,54.0721,-163.1118,1.8,,ak,ak02577shmpx
46790,36.2915,-97.5105,1.56,25,ok,ok2025kzrp
46780,38.817501068115,-122.79499816894,1.21,24,nc,nc75191706
46770,35.3313333,-117.8061667,0.95,21,ci,ci41176728
46760,51.8679,-172.7318,2,,ak,ak02577sa81f
46750,38.82500076294,-122.80166625977,1.03,12,nc,nc75191701
46740,62.0127,-148.3207,1.4,,ak,ak02577s6qvv
46730,38.781665802002,-122.77016448975,1.07,17,nc,nc75191696
46720,51.8332,-172.5899,2.2,,ak,ak02577s5ffw
46710,47.496166666667,-122.3395,0.97,16,uw,uw62124136
46700,35.3365,-117.8096667,1.7,41,ci,ci41176680
46690,44.3305,-115.00383333333,1.99,16,mb,mb90093998
46680,51.6953,178.8054,2,,ak,ak02577rsjg5
46670,13.2819,49.6721,4.4,22,us,us6000qid8
46660,55.6178,-159.6454,2.5,,ak,ak02577rq22r
46650,63.2038,-150.7453,1.5,,ak,ak02577rq194
46640,-23.4623,-67.0836,4.2,16,us,us6000qid1
46630,17.918,-66.849666666667,2.4,8,pr,pr71484868
46620,37.2853,-114.6377,1.9,9,nn,nn00898577
46610,37.266,-114.6424,4,12,nn,nn00898573
46600,19.489666666667,-155.2885,1.87,53,hv,hv74689342
46590,38.875331878662,-122.83249664307,1.01,9,nc,nc75191661
46580,33.7666667,-117.1075,1.43,76,ci,ci41176528
46570,54.4802,-161.5917,1.9,,ak,ak02577r9598
46560,27.708,-102.7535,4,60,us,us6000qicu
46550,56.2957,-159.5449,1.5,,ak,ak02577r50dp
46540,51.4688,-177.7293,1.4,,ak,ak02577r3z8v
46530,-2.6435,139.0072,4.4,25,us,us6000qics
46520,31.659,-104.286,1.9,35,tx,tx2025kzna
46510,51.3977,-178.0779,1.6,,ak,ak02577qz9z1
46500,36.679333333333,-121.29916666667,1.5,38,nc,nc75191651
46490,51.203,-179.3791,1.4,,ak,ak02577qytvy
46480,35.7708333,-117.5621667,0.96,14,ci,ci37729916
46470,27.6648,-102.838,4,55,us,us6000qicp
46460,31.646,-104.434,1.8,26,tx,tx2025kzmd
46450,31.937,-103.377,1.9,11,tx,tx2025kzli
46440,17.907666666667,-66.589666666667,2.98,15,pr,pr71484853
46430,36.680166666667,-121.299,1.68,45,nc,nc75191631
46420,44.326333333333,-115.00316666667,2.12,19,mb,mb90093983
46410,51.171,-177.5835,1.4,,ak,ak02577qdrpb
46400,53.1623,-166.9703,1.7,,ak,ak02577q3jms
46390,36.675666666667,-121.30666666667,1.51,29,nc,nc75191626
46380,37.683833333333,-121.6345,1.19,25,nc,nc75191621
46370,44.343333333333,-115.02116666667,2.01,18,mb,mb90093968
46360,38.799331665039,-122.77633666992,1.06,24,nc,nc75191616
46350,51.894,-177.292,1.02,19,av,av93629396
46340,31.621,-104.336,1.7,37,tx,tx2025kzjq
46330,38.835498809815,-122.80249786377,1.04,20,nc,nc75191611
46320,44.326833333333,-115.0025,2.31,17,mb,mb90093958
46310,21.9807,143.4666,4.2,43,us,us6000qicf
46300,31.525,-104.22,1.1,11,tx,tx2025kzjb
46290,35.8545,-120.00166666667,2.18,53,nc,nc75191606
46280,50.7087,-176.991,1.8,,ak,ak02577pgrpd
46270,44.3346,-115.0126,2.4,22,us,us6000qicd
46260,44.330666666667,-115.00283333333,2.06,16,mb,mb90093943
46250,33.1841667,-116.047,1.24,4,ci,ci37545253
46240,33.211,-115.9385,1.31,26,ci,ci37545245
46230,33.211,-115.9386667,1.16,34,ci,ci41176424
46220,31.953,-103.301,2.7,23,tx,tx2025kzhi
46210,44.3215,-115.00016666667,1.9,14,mb,mb90093933
46200,63.3871,-149.0444,1.6,,ak,ak02577pa528
46190,62.1693,-150.1418,1.4,,ak,ak02577p9qx0
46180,35.721166666667,-121.0725,1.41,27,nc,nc75191596
46170,34.4561667,-116.4738333,1.51,33,ci,ci41176392
46160,19.5941,-64.8911,3.84,23,pr,pr2025157000
46150,44.335,-114.9988,2.6,23,us,us6000qic3
46140,44.331166666667,-114.9985,1.97,16,mb,mb90093918
46130,-24.1347,-66.7907,4.2,22,us,us6000qic2
46120,31.677,-104.189,2,48,tx,tx2025kzfw
46110,44.3271,-115.0105,2.5,22,us,us6000qife
46100,44.2994,-115.0362,3.6,18,us,us6000qic0
46090,37.462666666667,-118.81333333333,1.23,26,nc,nc75191586
46080,44.333,-115.0038,3.6,27,us,us6000qibz
46070,59.8705,-152.91,1.8,,ak,ak02577or3fd
46060,52.2661,-173.6566,1.6,,ak,ak02577oqspm
46050,52.77,-169.73783333333,1.03,5,av,av93043809
46040,38.812168121338,-122.81749725342,1.09,27,nc,nc75191571
46030,35.3155,-117.8011667,1.26,27,ci,ci41176368
46020,54.6368,-163.3105,1.9,,ak,ak02577okeka
46010,17.995166666667,-67.065166666667,2.29,5,pr,pr71484828
46000,32.8968333,-115.5276667,1.34,19,ci,ci41176360
45990,32.067,-103.723,1.5,17,tx,tx2025kzdw
45980,62.7193,-148.9013,2.1,,ak,ak02577o7zb8
45970,58.2349,-154.9256,1.7,,ak,ak02577o6x6t
45960,59.8505,-152.6899,1.6,,ak,ak02577o5mng
45950,38.1478,-117.9474,1.8,14,nn,nn00898571
45940,59.891,-152.8243,1.7,,ak,ak02577nzfaj
45930,51.7118,-177.4314,1.2,,ak,ak02577npdiz
45920,18.689,-64.577166666667,2.86,4,pr,pr71484818
45910,17.892333333333,-66.598166666667,2.1,7,pr,pr71484808
45900,51.4484,-178.2751,1.5,,ak,ak02577nofg2
45890,17.907166666667,-66.594166666667,2.53,12,pr,pr71484793
45880,-5.6988,130.9085,4.2,15,us,us6000qibk
45870,63.1532,-150.4255,2,,ak,ak02577nf195
45860,15.0633,-91.3754,4.5,64,us,us6000qibj
45850,31.68,-104.39,1.5,22,tx,tx2025kzaq
45840,52.4172,-175.6362,2,,ak,ak02576dv7ex
45830,59.6855,-153.286,1.8,,ak,ak02576duygl
45820,34.9861667,-119.2951667,2.09,43,ci,ci41176312
45810,38.794834136963,-122.78233337402,1.07,21,nc,nc75191536
45800,50.265,-177.322,2.9,,ak,ak02576drhv6
45790,31.939,-103.38,2,19,tx,tx2025kyzu
45780,46.06,-122.82183333333,1.37,8,uw,uw62123976
45770,-1.5871,123.9569,4.5,33,us,us6000qib4
45760,17.892333333333,-66.598333333333,2.04,8,pr,pr71484783
45750,53.2152,-166.4929,1.6,,ak,ak02576dmg5c
45740,44.3285,-115.00183333333,1.91,14,mb,mb90093883
45730,52.5859,-174.399,2.4,,ak,ak02576dmd6t
45720,52.161833333333,-174.391,1.18,7,av,av93629061
45710,59.1886,-153.2768,1.8,,ak,ak02576dldpe
45700,40.409666666667,-122.04483333333,2.36,38,nc,nc75191526
45690,31.751,-103.962,1,20,tx,tx2025kyyl
45680,31.943,-103.38,2.2,24,tx,tx2025kyym
45670,38.802501678467,-122.7756652832,1.08,17,nc,nc75191521
45660,17.895166666667,-66.595666666667,2.94,19,pr,pr71484773
45650,59.2736,-152.1408,1.9,,ak,ak02576d7yxg
45640,56.2156,-159.007,2.3,,ak,ak02576d6915
